id,x,y,date,dist,Season,Name,alt
816,609243.74,510986.36,3/26/2012,1520.92688,I,Bear6,659
817,608518.93,509649.25,3/27/2012,3365.438039,I,Bear6,728
818,607143.47,506577.72,3/28/2012,8.727384478,I,Bear6,789
819,607136.51,506572.45,3/29/2012,2635.378458,I,Bear6,789
820,428181.32,684268.73,4/22/2013,1035.18052,II,Bear8,1218
821,428219.49,683234.26,4/23/2013,11.99738876,II,Bear8,932
822,428207.78,683231.64,4/24/2013,21.16691568,II,Bear8,932
823,428187.56,683237.9,4/25/2013,34.51344732,II,Bear8,932
824,428195.37,683271.52,4/26/2013,319.7857915,II,Bear8,974
825,428160.08,682953.69,4/27/2013,274.8439435,II,Bear8,926
826,428420.38,683041.89,4/28/2013,2922.853345,II,Bear8,992
827,427030.64,680470.57,4/29/2013,15.29109878,II,Bear8,829
828,427042.07,680480.72,4/30/2013,700.2540452,II,Bear8,829
829,426599.69,679937.9,5/1/2013,2080.739713,II,Bear8,759
830,425072.92,678524.24,5/2/2013,1206.958597,II,Bear8,721
831,424454.73,677487.61,5/3/2013,250.4322833,II,Bear8,620
832,424563.8,677713.05,5/4/2013,100.695455,II,Bear8,647
833,424647.66,677657.3,5/5/2013,199.1904985,II,Bear8,607
834,424600.24,677850.77,5/6/2013,13.97673523,II,Bear8,659
835,424613.79,677847.36,5/7/2013,19.78753872,II,Bear8,621
836,424611.1,677866.96,5/8/2013,648.2547719,II,Bear8,659
837,424141,678313.32,5/9/2013,6.167522893,II,Bear8,710
838,424143.76,678307.81,5/10/2013,656.6286661,II,Bear8,710
839,424463.25,677734.15,5/11/2013,186.8254058,II,Bear8,660
840,424613.66,677844.97,5/12/2013,165.0840421,II,Bear8,621
841,424638.12,677681.71,5/13/2013,49.90963147,II,Bear8,607
842,424589.74,677669.46,5/14/2013,1041.675418,II,Bear8,647
843,424093.75,676753.45,5/15/2013,261.6571764,II,Bear8,559
844,423903.41,676932.99,5/16/2013,563.1301269,II,Bear8,530
845,423910.03,677496.08,5/17/2013,546.1745283,II,Bear8,614
846,424343.08,676735.46,5/21/2013,1188.788811,II,Bear8,563
847,424103.63,675571.03,5/22/2013,461.7901798,II,Bear8,552
848,424135.52,675110.34,5/23/2013,189.7138424,II,Bear8,523
849,424266.33,674972.94,5/24/2013,236.6366429,II,Bear8,499
850,424381.93,675179.41,5/25/2013,354.3830353,II,Bear8,579
851,424677.93,675374.28,5/26/2013,572.9063419,II,Bear8,623
852,424168.93,675111.33,5/27/2013,1884.710936,II,Bear8,560
853,423900.86,676976.88,5/28/2013,347.1126878,II,Bear8,547
854,424153.25,677215.17,5/29/2013,15.83193632,II,Bear8,618
855,424148.37,677230.24,5/30/2013,642.2048681,II,Bear8,618
856,424631.25,677653.62,5/31/2013,219.95884,II,Bear8,592
857,424561.34,677862.17,6/1/2013,245.4607387,II,Bear8,659
858,424478.76,678093.32,6/2/2013,277.4999857,II,Bear8,706
859,424604.83,677846.12,6/3/2013,2127.751502,II,Bear8,659
860,426075.96,679383.36,6/4/2013,1033.871176,II,Bear8,763
861,427095.97,679214.62,6/5/2013,316.8790293,II,Bear8,745
862,427319.53,679439.18,6/6/2013,353.9673421,II,Bear8,756
863,427263.62,679089.66,6/7/2013,194.046489,II,Bear8,683
864,427073.6,679128.94,6/8/2013,672.0097051,II,Bear8,749
865,427506.62,679642.84,6/9/2013,16.45577514,II,Bear8,726
866,427515.06,679628.71,6/10/2013,294.8313257,II,Bear8,726
867,427360.59,679377.59,6/11/2013,1640.082274,II,Bear8,717
868,425800.23,678872.45,6/12/2013,1235.802571,II,Bear8,793
869,425701.11,681627.41,4/1/2014,770.7406063,II,Bear8,812
870,426433.51,681387.35,4/2/2014,2256.651195,II,Bear8,882
871,428607.24,681993.46,4/3/2014,1292.117656,II,Bear8,919
872,429550.24,682876.82,4/4/2014,17.36510842,II,Bear8,1134
873,429543.09,682860.99,4/5/2014,1936.039934,II,Bear8,1134
874,431398.48,682308.02,4/6/2014,4885.653227,II,Bear8,766
875,427357.19,679562.56,4/7/2014,2444.290142,II,Bear8,810
876,425146.45,678519.88,4/8/2014,2732.031509,II,Bear8,682
877,424385.99,675895.82,4/9/2014,1388.421155,II,Bear8,613
878,424190.33,677270.38,4/10/2014,1710.02871,II,Bear8,618
879,425241.08,678619.51,4/11/2014,5181.667661,II,Bear8,739
880,426956.59,683508.95,4/12/2014,431.5043343,II,Bear8,955
881,426914.28,683938.38,4/13/2014,6259.054259,II,Bear8,1045
882,421829.96,680287.96,4/14/2014,10111.44573,II,Bear8,834
883,430008.69,686233.53,4/15/2014,613.0932989,II,Bear8,921
884,430486.2,686618.07,4/16/2014,1115.2494,II,Bear8,830
885,431601.44,686620.02,4/17/2014,1885.488593,II,Bear8,719
886,431174.75,684783.44,4/18/2014,621.1118855,II,Bear8,888
887,430611.91,684520.78,4/19/2014,2006.855297,II,Bear8,968
888,430969.41,682546.02,4/20/2014,1178.692872,II,Bear8,894
889,430066.03,681788.91,4/21/2014,2860.523364,II,Bear8,948
890,427758.91,683480,4/22/2014,1080.339667,II,Bear8,941
891,427152.27,682586.07,4/23/2014,1725.128379,II,Bear8,904
892,428483.17,681488.45,4/24/2014,1992.458368,II,Bear8,809
893,427323.76,683108.84,4/25/2014,2160.696892,II,Bear8,879
894,425344.33,683975.12,4/26/2014,2674.500041,II,Bear8,959
895,422847.27,684933.07,4/27/2014,2785.673626,II,Bear8,1272
896,425442.81,683921.56,4/28/2014,90.25083215,II,Bear8,928
897,425357.41,683950.73,4/29/2014,1147.239351,II,Bear8,929
898,425813,685003.63,4/30/2014,3460.916378,II,Bear8,1042
899,427393.24,688082.72,5/1/2014,5352.04447,II,Bear8,1183
900,422289.52,686471.37,5/2/2014,2818.457348,II,Bear8,1153
901,422958.15,683733.37,5/3/2014,2390.013375,II,Bear8,1065
902,425334.63,683987.36,5/4/2014,201.2242487,II,Bear8,959
903,425411.39,684173.37,5/5/2014,3934.554582,II,Bear8,973
904,421709.67,685506.78,5/6/2014,2344.242924,II,Bear8,1244
905,421749.96,683162.88,5/7/2014,3922.396065,II,Bear8,1027
906,425501.4,684308.27,5/8/2014,5580.304131,II,Bear8,983
907,426878.88,678900.66,5/9/2014,2032.407558,II,Bear8,753
908,427367.84,680873.37,5/10/2014,3738.906426,II,Bear8,852
909,425450.62,684083.31,5/11/2014,2755.43266,II,Bear8,963
910,425224.33,681337.18,5/12/2014,2892.169555,II,Bear8,815
911,425450.29,684220.51,5/13/2014,102.2731281,II,Bear8,973
912,425349.16,684205.27,5/14/2014,323.3441991,II,Bear8,999
913,425608.07,684011.58,5/15/2014,1049.554384,II,Bear8,917
914,425429.01,682977.41,5/16/2014,1751.872142,II,Bear8,922
915,424405.24,684399.01,5/17/2014,852.4875908,II,Bear8,1131
916,423621.91,684735.36,5/18/2014,1819.800664,II,Bear8,1309
917,424825.44,686100.35,5/19/2014,4847.740233,II,Bear8,1260
918,419985.77,685820.66,5/20/2014,271.0902579,II,Bear8,1220
919,420210.04,685668.36,5/21/2014,5443.800601,II,Bear8,1177
920,425368.91,683930.27,5/22/2014,183.4530365,II,Bear8,929
921,425431.47,684102.73,5/23/2014,646.027728,II,Bear8,963
922,425841.09,683603.17,5/24/2014,2255.629737,II,Bear8,894
923,428009.45,682981.81,5/25/2014,2217.117557,II,Bear8,872
924,426149.92,681774.44,5/26/2014,2407.55852,II,Bear8,733
925,425449.93,684077.99,5/27/2014,2133.249093,II,Bear8,963
926,425167.68,681963.5,5/28/2014,2303.750528,II,Bear8,902
927,425338.04,684260.94,5/29/2014,349.2151128,II,Bear8,999
928,425608.04,684039.47,5/30/2014,195.8733446,II,Bear8,924
929,425512.77,683868.32,5/31/2014,184.795641,II,Bear8,909
930,425687.05,683806.88,6/1/2014,79.32933725,II,Bear8,907
931,425766.22,683801.8,6/2/2014,2346.371103,II,Bear8,895
932,425621.72,681459.88,6/3/2014,2197.890456,II,Bear8,836
933,425775.71,683652.37,6/4/2014,2165.836943,II,Bear8,908
934,424134,685065.04,6/5/2014,18.38966789,II,Bear8,1236
935,424152.12,685061.92,6/6/2014,22.10130135,II,Bear8,1223
936,424131.53,685069.95,6/7/2014,99.36853165,II,Bear8,1236
937,424207.03,685005.34,6/8/2014,111.4383513,II,Bear8,1219
938,424122.29,685077.72,6/9/2014,2174.66919,II,Bear8,1236
939,425758.26,683644.96,6/10/2014,2397.846013,II,Bear8,908
940,423654.79,684796.08,6/11/2014,3394.967293,II,Bear8,1306
941,425464.06,681923.39,6/12/2014,463.8659581,II,Bear8,850
942,427902.06,682497.6,9/1/2012,1699.556395,IV,Bear8,814
943,428396.35,684123.69,9/2/2012,4800.035833,IV,Bear8,1194
944,425073.82,680659.43,9/3/2012,4436.208963,IV,Bear8,673
945,426484.86,684865.24,9/4/2012,497.4409038,IV,Bear8,1089
946,426980.76,684826.07,9/5/2012,1123.816859,IV,Bear8,1162
947,426229.22,685661.63,9/6/2012,1599.768575,IV,Bear8,1072
948,427825.96,685760.03,9/7/2012,1980.780557,IV,Bear8,1223
949,428433.44,683874.7,9/8/2012,1979.954905,IV,Bear8,1115
950,427895.66,685780.23,9/9/2012,1263.013019,IV,Bear8,1218
951,427267.58,684684.46,9/10/2012,1190.893508,IV,Bear8,1225
952,428003.58,685620.69,9/11/2012,51.95304865,IV,Bear8,1252
953,427967.32,685657.91,9/12/2012,107.317621,IV,Bear8,1256
954,428001.29,685556.11,9/13/2012,58.56479728,IV,Bear8,1269
955,428000.24,685614.66,9/14/2012,179.9323719,IV,Bear8,1252
956,428018.26,685435.63,9/15/2012,2.690601155,IV,Bear8,1293
957,428018.29,685438.32,9/16/2012,225.2872251,IV,Bear8,1293
958,427803.99,685507.81,9/17/2012,27.52955955,IV,Bear8,1291
959,427777.49,685515.27,9/18/2012,83.74639099,IV,Bear8,1291
960,427716.74,685457.63,9/19/2012,102.4462923,IV,Bear8,1282
961,427817.94,685473.51,9/20/2012,240.6082955,IV,Bear8,1291
962,427802.6,685713.63,9/21/2012,6414.503397,IV,Bear8,1223
963,426872.79,679366.87,9/22/2012,533.4623053,IV,Bear8,845
964,426346.78,679455.7,9/23/2012,465.946218,IV,Bear8,764
965,426630.6,679086.17,9/24/2012,3879.841572,IV,Bear8,848
966,427751.6,682800.54,9/25/2012,4238.0281,IV,Bear8,864
967,424305.96,680333.06,9/26/2012,218.6328652,IV,Bear8,734
968,424483.62,680460.49,9/27/2012,1751.362281,IV,Bear8,686
969,422741.82,680643.29,9/28/2012,1706.494817,IV,Bear8,798
970,422536.5,678949.19,9/29/2012,2133.895935,IV,Bear8,691
971,422457.54,681081.62,9/30/2012,827.8614154,IV,Bear8,844
972,422942.77,681752.38,10/1/2012,3943.995917,IV,Bear8,842
973,426679.87,683012.99,10/2/2012,468.7284636,IV,Bear8,962
974,426214.6,683069.81,10/3/2012,168.895774,IV,Bear8,842
975,426263.78,682908.23,10/4/2012,371.4070518,IV,Bear8,847
976,426631.83,682858.4,10/5/2012,671.3132767,IV,Bear8,973
977,427136.91,682416.19,10/6/2012,99.4631182,IV,Bear8,925
978,427037.48,682418.52,10/7/2012,223.5620909,IV,Bear8,864
979,426904.85,682238.54,10/8/2012,112.3400758,IV,Bear8,846
980,426989.96,682165.22,10/9/2012,144.1953754,IV,Bear8,867
981,426862.56,682232.75,10/10/2012,871.3892571,IV,Bear8,823
982,426315.29,682910.85,10/11/2012,24.44178731,IV,Bear8,867
983,426297.16,682927.24,10/12/2012,15.6283239,IV,Bear8,867
984,426306.56,682939.72,10/13/2012,884.0975932,IV,Bear8,875
985,427043.17,682450.8,10/14/2012,272.5730948,IV,Bear8,864
986,426971.06,682187.93,10/15/2012,135.8810688,IV,Bear8,846
987,426957.66,682323.15,10/16/2012,230.6363624,IV,Bear8,842
988,426960.78,682092.54,10/17/2012,259.9518638,IV,Bear8,858
989,426969.19,682352.35,10/18/2012,995.7042423,IV,Bear8,842
990,426201.42,682986.35,10/19/2012,257.6984285,IV,Bear8,855
991,426457.64,682958.78,10/20/2012,151.5215877,IV,Bear8,931
992,426460.25,683110.28,10/21/2012,87.80636581,IV,Bear8,903
993,426461.35,683022.48,10/22/2012,244.5235274,IV,Bear8,935
994,426222.69,683075.69,10/23/2012,356.65806,IV,Bear8,842
995,426398.64,682765.45,10/24/2012,186.0365289,IV,Bear8,852
996,426282.56,682910.83,10/25/2012,412.4686998,IV,Bear8,867
997,426346.24,682503.31,10/26/2012,672.7446077,IV,Bear8,803
998,426885.48,682101.05,10/27/2012,1753.881667,IV,Bear8,835
999,428197.51,683264.96,10/28/2012,1541.0723,IV,Bear8,974
1000,426765.7,682695.02,10/28/2012,540.1270368,IV,Bear8,848
1001,426243.54,682833.17,10/29/2012,72.08464261,IV,Bear8,806
1002,426309.69,682804.53,10/30/2012,857.0090667,IV,Bear8,837
1003,427067.72,683204.35,10/31/2012,885.3339784,IV,Bear8,879
1004,426283.15,682794.15,11/1/2012,426.0579732,IV,Bear8,837
1005,426676.8,682631.18,11/2/2012,1294.722848,IV,Bear8,934
1006,426898.01,683906.87,11/3/2012,1245.986202,IV,Bear8,1045
1007,426625.06,682691.14,11/4/2012,141.3170549,IV,Bear8,955
1008,426766.24,682697.41,11/5/2012,914.4771823,IV,Bear8,848
1009,427355.92,684318.3,11/9/2012,43.33820091,IV,Bear8,1208
1010,427327.12,684285.92,11/10/2012,2181.744458,IV,Bear8,1208
1011,427404.1,682105.54,11/11/2012,58.88343211,IV,Bear8,882
1012,426378.08,671080.18,9/1/2013,1490.979898,IV,Bear8,504
1013,424895.19,670925.03,9/2/2013,4643.078889,IV,Bear8,658
1014,427246.3,674928.84,9/3/2013,1735.826354,IV,Bear8,803
1015,426275.69,676367.94,9/4/2013,311.6540758,IV,Bear8,525
1016,426353.14,676066.06,9/5/2013,1140.862433,IV,Bear8,531
1017,427119.27,676911.41,9/6/2013,995.2042691,IV,Bear8,682
1018,426266.65,676398.12,9/7/2013,2420.283071,IV,Bear8,525
1019,426802.69,678758.29,9/8/2013,2452.14328,IV,Bear8,704
1020,426163.46,676390.93,9/9/2013,64.53876455,IV,Bear8,558
1021,426143.17,676329.67,9/10/2013,2927.66639,IV,Bear8,558
1022,426706.64,679202.6,9/11/2013,1298.30649,IV,Bear8,858
1023,426725.46,677904.43,9/12/2013,1603.624112,IV,Bear8,583
1024,426281.93,676363.36,9/13/2013,167.4923644,IV,Bear8,525
1025,426414.27,676466.02,9/14/2013,2485.826883,IV,Bear8,506
1026,426916.65,674031.49,9/15/2013,2236.982503,IV,Bear8,806
1027,429091.99,674553.03,9/16/2013,10992.73912,IV,Bear8,521
1028,437341.38,681818.55,9/17/2013,8838.724393,IV,Bear8,842
1029,430295.95,676481.42,9/18/2013,2461.307657,IV,Bear8,700
1030,427853.24,676783.44,9/19/2013,1712.835876,IV,Bear8,719
1031,426176.71,676432.65,9/20/2013,2666.668537,IV,Bear8,558
1032,427004.76,678967.5,9/21/2013,1444.056626,IV,Bear8,751
1033,425846.51,678105.08,9/22/2013,259.9416222,IV,Bear8,704
1034,426055.9,678259.12,9/23/2013,2160.944262,IV,Bear8,668
1035,427085.61,680158.96,9/24/2013,2306.680861,IV,Bear8,825
1036,427077.67,682465.62,9/25/2013,1399.98812,IV,Bear8,903
1037,428473.7,682360.42,9/26/2013,961.4140619,IV,Bear8,1035
1038,428221.64,683288.2,9/27/2013,4056.92928,IV,Bear8,974
1039,424561.72,681537.86,9/28/2013,2267.374412,IV,Bear8,926
1040,422542.24,680506.99,9/29/2013,3690.475542,IV,Bear8,872
1041,421685.95,684096.75,9/30/2013,2249.521806,IV,Bear8,1034
1042,423206.45,682438.92,10/1/2013,2433.864545,IV,Bear8,967
1043,425484.2,683296.57,10/2/2013,1653.545759,IV,Bear8,901
1044,426869.59,682393.85,10/3/2013,627.7640223,IV,Bear8,806
1045,426701.28,681789.07,10/4/2013,2700.876623,IV,Bear8,893
1046,428979.6,683239.58,10/5/2013,1408.366519,IV,Bear8,1162
1047,427578.87,683093.12,10/6/2013,2313.733335,IV,Bear8,939
1048,425538.47,684184.06,10/7/2013,3243.535621,IV,Bear8,954
1049,422692.76,685740.48,10/8/2013,1813.750974,IV,Bear8,1219
1050,424358.23,686458.73,10/9/2013,4264.078477,IV,Bear8,1164
1051,427233.82,683310.18,10/10/2013,1493.577054,IV,Bear8,879
1052,428724.51,683217.36,10/11/2013,3576.842199,IV,Bear8,1105
1053,425170,682818.31,10/12/2013,1845.614036,IV,Bear8,979
1054,424682.82,681038.16,10/13/2013,2578.538698,IV,Bear8,738
1055,426584.39,682779.67,10/14/2013,2297.821745,IV,Bear8,971
1056,424625.32,681578.84,10/15/2013,150.9142026,IV,Bear8,901
1057,424505.82,681486.66,10/16/2013,1690.022177,IV,Bear8,929
1058,426038.48,682198.78,10/17/2013,2093.77599,IV,Bear8,898
1059,428100.94,682559.55,10/18/2013,4131.02704,IV,Bear8,872
1060,425806.03,679124.61,10/19/2013,5443.724452,IV,Bear8,755
1061,427881.58,684157.13,10/20/2013,3487.501896,IV,Bear8,1136
1062,424478.72,684920.81,10/21/2013,2609.107,IV,Bear8,1136
1063,426128.43,682899.45,10/22/2013,2105.073739,IV,Bear8,819
1064,427885.31,684059.06,10/23/2013,2741.379248,IV,Bear8,1132
1065,426785.7,681547.88,10/24/2013,2662.872452,IV,Bear8,952
1066,428853.45,683225.77,10/25/2013,1311.046534,IV,Bear8,1132
1067,427881.04,684105.11,10/26/2013,4138.479603,IV,Bear8,1132
1068,424611.87,681567.49,10/27/2013,5192.582141,IV,Bear8,926
1069,422811.13,686437.83,10/27/2013,2367.631134,IV,Bear8,1078
1070,424614.37,684903.55,10/28/2013,3463.488529,IV,Bear8,1136
1071,427802.04,683549.11,10/29/2013,587.0731287,IV,Bear8,951
1072,427600.33,682997.78,10/30/2013,1121.782555,IV,Bear8,933
1073,427898.31,684079.26,10/31/2013,1687.410396,IV,Bear8,1132
1074,427001.17,682650.1,11/1/2013,1163.228398,IV,Bear8,817
1075,428032.83,683187.47,11/2/2013,1929.62315,IV,Bear8,936
1076,426738.64,681756.22,11/3/2013,2528.765417,IV,Bear8,893
1077,429219.09,682248.17,11/4/2013,2797.577496,IV,Bear8,896
1078,428285.81,679610.85,11/5/2013,1646.181478,IV,Bear8,647
1079,428907.65,681135.07,11/6/2013,3178.556167,IV,Bear8,717
1080,427826.65,684124.16,11/7/2013,2073.572551,IV,Bear8,1110
1081,426435.06,682586.89,11/8/2013,2499.014609,IV,Bear8,900
1082,428916.46,682883.13,11/9/2013,1274.763948,IV,Bear8,1152
1083,427647.1,682765.89,11/10/2013,1166.337252,IV,Bear8,882
1084,427263.42,683867.32,11/11/2013,1151.858064,IV,Bear8,995
1085,425404.23,684169.19,8/21/2012,1039.255681,III,Bear8,973
1086,424442.24,684562.41,8/22/2012,3920.128409,III,Bear8,1125
1087,424913.23,680670.68,8/23/2012,134.7799416,III,Bear8,720
1088,425047.07,680686.61,8/24/2012,3868.680836,III,Bear8,673
1089,421179.79,680582.58,8/25/2012,3636.953946,III,Bear8,728
1090,419251.54,677498.87,8/26/2012,1229.051285,III,Bear8,733
1091,420450.79,677767.87,8/27/2012,955.9015543,III,Bear8,686
1092,420817.74,676885.21,8/28/2012,1090.470578,III,Bear8,589
1093,420291.73,677840.42,8/29/2012,1130.473153,III,Bear8,676
1094,425356.58,678173.9,6/15/2013,425.6965,III,Bear8,729
1095,425346.09,678599.45,6/16/2013,1288.502,III,Bear8,719
1096,424481.97,677643.66,6/17/2013,235.4182,III,Bear8,646
1097,424604.43,677844.7,6/18/2013,32.38504,III,Bear8,659
1098,424636.57,677848.7,6/19/2013,1088.554,III,Bear8,621
1099,424895.19,676791.3,6/20/2013,1085.219,III,Bear8,658
1100,424714.12,677861.3,6/21/2013,165.7173,III,Bear8,609
1101,424555.95,677910.8,6/22/2013,333.1495,III,Bear8,665
1102,424627.11,677585.3,6/23/2013,608.959,III,Bear8,592
1103,425149.72,677897.9,6/24/2013,1129.906,III,Bear8,627
1104,424909.76,676793.8,6/25/2013,286.884,III,Bear8,658
1105,425195.86,676772.7,6/26/2013,996.5377,III,Bear8,710
1106,424638.46,677598.7,6/27/2013,555.382,III,Bear8,592
1107,425193.58,677581.6,6/28/2013,653.3659,III,Bear8,648
1108,425280.79,680395,7/2/2013,1567.498,III,Bear8,739
1109,428549.45,681319.7,7/3/2013,1694.599,III,Bear8,857
1110,428322.78,682999,7/4/2013,416.6599,III,Bear8,988
1111,428554.13,683345.6,7/5/2013,211.9157,III,Bear8,999
1112,428440.12,683166.9,7/6/2013,1745.547,III,Bear8,966
1113,428495.4,681422.3,7/7/2013,2002.93,III,Bear8,818
1114,426921.68,680183.3,7/8/2013,2717.122,III,Bear8,801
1115,427096.39,682894.8,7/9/2013,3021.409,III,Bear8,827
1116,424541.19,681282.3,7/10/2013,583.8755,III,Bear8,888
1117,424137.27,680860.7,7/11/2013,1663.437,III,Bear8,766
1118,425637.99,681578.3,7/12/2013,91.84123,III,Bear8,812
1119,425551.47,681547.5,7/13/2013,1665.982,III,Bear8,860
1120,424111.82,680709.1,7/14/2013,871.4056,III,Bear8,741
1121,424902.77,681074.8,7/15/2013,1496.341,III,Bear8,817
1122,425848.85,682234.1,7/16/2013,745.271,III,Bear8,917
1123,426337.6,682796.7,7/17/2013,1289.751,III,Bear8,837
1124,427508.82,683336.8,7/18/2013,2895.205,III,Bear8,969
1125,426569.96,680598,7/19/2013,1241.54,III,Bear8,763
1126,426409.1,681829.09,7/20/2013,908.7552,III,Bear8,748
1127,427226.15,681431.29,7/21/2013,1937.966,III,Bear8,757
1128,427524.47,683346.2,7/22/2013,744.8185,III,Bear8,969
1129,427684.13,682618.7,7/23/2013,1484.429,III,Bear8,846
1130,426433.53,681819,7/24/2013,2088.351,III,Bear8,813
1131,428486.14,681434.3,7/25/2013,623.7427,III,Bear8,818
1132,428987.6,681805.2,7/26/2013,1278.401,III,Bear8,812
1133,428272.73,680745.3,7/27/2013,396.567,III,Bear8,811
1134,427936.13,680955,7/28/2013,2765.535,III,Bear8,894
1135,425889.89,679094.6,7/29/2013,935.1029,III,Bear8,768
1136,424966.66,679243.1,7/30/2013,234.535,III,Bear8,688
1137,424918.52,679472.7,7/31/2013,1270.822,III,Bear8,655
1138,426163.97,679725.3,8/1/2013,382.2553,III,Bear8,687
1139,426461.55,679965.3,8/2/2013,2097.686,III,Bear8,694
1140,428510.13,680416.5,8/3/2013,2551.425,III,Bear8,696
1141,426013.4,680941.9,8/4/2013,926.4506,III,Bear8,762
1142,426397.24,681785.1,8/5/2013,319.0755,III,Bear8,748
1143,426680.61,681931.8,8/6/2013,1563.705,III,Bear8,831
1144,426342.87,680405,8/7/2013,140.9967,III,Bear8,755
1145,426315.85,680266.6,8/8/2013,1853.913,III,Bear8,729
1146,425012.89,678947.8,8/9/2013,327.638,III,Bear8,762
1147,424706.37,678832.1,8/10/2013,1202.329,III,Bear8,743
1148,425643.2,679585.7,8/11/2013,2715.753,III,Bear8,705
1149,427990.5,680951.5,8/12/2013,2066.105,III,Bear8,894
1150,426070.11,681713.7,8/13/2013,575.5356,III,Bear8,761
1151,425633.61,682088.8,8/14/2013,523.0424,III,Bear8,820
1152,425674.82,681567.4,8/15/2013,674.1653,III,Bear8,812
1153,425867.86,682213.3,8/16/2013,527.6936,III,Bear8,906
1154,425370.24,682037.7,8/17/2013,1095.604,III,Bear8,852
1155,426433.44,681773.2,8/18/2013,1828.153,III,Bear8,813
1156,427149.21,683455.5,8/19/2013,1332.504,III,Bear8,880
1157,425820.08,683550.1,8/20/2013,2871.937,III,Bear8,881
1158,424944.46,680814.9,8/21/2013,10.64054,III,Bear8,764
1159,424941.4,680804.8,8/22/2013,854.4082,III,Bear8,728
1160,424087.01,680798.8,8/23/2013,1760.93,III,Bear8,758
1161,425355.89,682019.8,8/24/2013,1096.576,III,Bear8,852
1162,426190.55,681308.6,8/25/2013,3513.921,III,Bear8,769
1163,425715.2,677827,8/26/2013,631.4096,III,Bear8,722
1164,426321.58,678003,8/27/2013,293.8089,III,Bear8,626
1165,426062.28,677864.8,8/28/2013,2556.249,III,Bear8,640
1166,424960.27,675558.3,8/29/2013,451.5691,III,Bear8,619
1167,424839.64,682622.9,6/15/2014,4260.321,III,Bear8,496
1168,425521.27,678831,6/16/2014,3049.551,III,Bear8,510
1169,426378.08,681877.1,6/17/2014,161.2496,III,Bear8,504
1170,424895.19,681726.3,6/18/2014,333.2135,III,Bear8,658
1171,425264.6,681828.5,6/19/2014,1430.811,III,Bear8,893
1172,425353.6,683256.5,6/20/2014,1405.401,III,Bear8,929
1173,425431.75,681853.3,6/21/2014,2060.809,III,Bear8,876
1174,425421.29,683914.1,6/22/2014,1980.837,III,Bear8,928
1175,425446.02,681933.4,6/23/2014,106.5141,III,Bear8,850
1176,425445.21,681826.9,6/24/2014,7.441656,III,Bear8,887
1177,425450.06,681832.5,6/25/2014,7.604172,III,Bear8,876
1178,425442.87,681835,6/26/2014,0.7439955,III,Bear8,876
1179,427444.92,682050.4,11/15/2012,3.200387,I,Bear8,850
1180,427444.92,682050.4,11/16/2012,11.72712,I,Bear8,850
1181,427433.92,682054.4,11/17/2012,1334.09,I,Bear8,850
1182,426637.16,682590.2,11/14/2013,2003.781,I,Bear8,925
1183,428050.54,684010.6,11/15/2013,30.87791,I,Bear8,1172
1184,428020.84,684002.2,11/16/2013,2166.855,I,Bear8,1172
1185,427088.54,685958.2,11/17/2013,2279.927,I,Bear8,1256
1186,428013.89,683874.5,11/18/2013,471.9621,I,Bear8,1147
1187,427602.34,683643.5,11/19/2013,1338.937,I,Bear8,953
1188,428926.07,683844.7,11/20/2013,1052.357,I,Bear8,1075
1189,428883.11,682793.2,11/21/2013,1141.786,I,Bear8,1152
1190,427813.6,683193,11/22/2013,4860.731,I,Bear8,925
1191,424954.55,687124,11/23/2013,5748.212,I,Bear8,1133
1192,424533.1,683995.7,12/4/2013,1445.625,I,Bear8,939
1193,426762.7,682691.4,12/18/2013,12.03403,I,Bear8,848
1194,426771.62,682683.4,12/19/2013,1825.524,I,Bear8,848
1195,428036.6,683999.6,12/20/2013,1639.066,I,Bear8,1172
1196,426767.32,682688.2,12/25/2013,302.0065,I,Bear8,848
1197,426466.62,682660.3,12/26/2013,656.5739,I,Bear8,919
1198,425956.74,682246.6,12/27/2013,1877.956,I,Bear8,915
1199,425343.81,684021.7,12/28/2013,1777.201,I,Bear8,959
1200,426900.55,683164.4,12/29/2013,634.9973,I,Bear8,998
1201,426416.98,682752.8,12/30/2013,147.1471,I,Bear8,852
1202,426376.11,682611.5,12/31/2013,404.3942,I,Bear8,823
1203,426770.24,682702,1/1/2014,724.477,I,Bear8,848
1204,427298.95,683197.3,1/2/2014,1644.011,I,Bear8,901
1205,426487.25,681767.6,1/3/2014,1005.083,I,Bear8,813
1206,426772.41,680803.9,1/4/2014,1030.582,I,Bear8,754
1207,426427.9,681775.2,1/5/2014,2053.365,I,Bear8,813
1208,428177.29,682850.3,1/6/2014,16.39744,I,Bear8,936
1209,428185.82,682864.3,1/7/2014,1218.233,I,Bear8,936
1210,426980.45,683040.9,1/8/2014,3030.463,I,Bear8,958
1211,424532.24,681254.8,1/9/2014,3767.187,I,Bear8,925
1212,424756.72,685015.3,1/10/2014,3086.461,I,Bear8,1173
1213,427050.7,682911.4,1/14/2014,2137.863,I,Bear8,863
1214,426764.65,680792.7,1/15/2014,3124.314,I,Bear8,754
1215,427066.95,682911.7,2/1/2014,1590.953,I,Bear8,827
1216,425952.23,681776.6,2/2/2014,1485.564,I,Bear8,805
1217,428228.11,683335.4,2/8/2014,357.8572,I,Bear8,974
1218,428205.18,682978.2,2/9/2014,2240.656,I,Bear8,926
