bear_id,date,num_points,centroid_x,centroid_y,min_x,max_x,min_y,max_y,sex,age,season,total_distance,avg_speed
Bear10,2013-06-06,20,430047.646815,687297.7178149999,429450.6327,430427.9636,686975.3434,688059.8669,M,A,Den exit and reproduction,3083.2867335640867,162.27824913495192
Bear10,2013-06-07,19,429794.08156842104,688038.2581631581,429387.0979,430357.4182,687781.182,688516.5696,M,A,Den exit and reproduction,2065.530824157784,114.75171245321023
Bear10,2013-06-08,23,430324.55079999997,688645.2054347827,430005.0531,431098.6551,688436.8669,689568.1473,M,A,Den exit and reproduction,3078.845066180204,139.9475030081911
Bear10,2013-06-09,20,429864.842315,689661.0692749999,423107.9952,431106.5343,687976.3864,690158.8666,M,A,Den exit and reproduction,10080.313299060961,530.5428052137348
Bear10,2013-06-10,14,420576.12215,686753.7458142858,419378.4906,421463.2464,683892.6478,690460.623,M,A,Den exit and reproduction,10475.165639830184,805.7819722946296
Bear10,2013-06-11,14,422878.9169642857,686497.5015785715,421738.6865,425366.7414,683797.9496,689281.7056,M,A,Den exit and reproduction,11956.771980093483,919.7516907764218
Bear10,2013-06-12,21,420459.955104762,686086.4336000001,419410.8423,422116.5969,681296.6048,691107.8947,M,A,Den exit and reproduction,12028.175395011522,601.4087697505761
Bear10,2013-06-13,22,421930.52750909084,681529.3801954546,421669.7103,422197.4646,681353.1441,681888.3333,M,A,Den exit and reproduction,1823.5805630698073,86.83716966999083
Bear10,2013-06-14,24,422323.3557625,682124.8178,420849.4386,423365.1433,681883.1147,682497.0048,M,A,Den exit and reproduction,5150.992334932757,223.95618847533729
Bear10,2013-06-15,19,422455.87391052634,687273.6218315789,420933.4787,423588.4619,682346.904,689241.1106,M,A,Forest fruits,12931.033299526573,718.3907388625873
Bear10,2013-06-16,19,420957.03401578957,686773.2967894736,419307.9203,422607.5925,685532.3855,688512.5081,M,A,Forest fruits,7358.518193201962,408.8065662889979
Bear10,2013-06-17,23,419530.1284826087,687060.0998565217,419234.3582,419753.2994,685918.0371,689911.8184,M,A,Forest fruits,7156.191892428672,325.28144965584875
Bear10,2013-06-18,21,421457.2366285714,685611.4730809523,420007.4231,424462.9334,680688.8887,689548.762,M,A,Forest fruits,12894.355938793722,644.7177969396861
Bear10,2013-06-19,22,427069.7066863636,684164.1106181818,424479.6716,430767.4701,681405.9064,688134.0856,M,A,Forest fruits,14614.160192167203,695.9123901032001
Bear10,2013-06-20,20,428868.56094999996,688397.7288750001,427642.7584,430712.6432,684551.2368,690676.2279,M,A,Forest fruits,11889.121678980084,625.7432462621097
Bear10,2013-06-21,18,432255.84127777786,681127.7460333334,427177.6315,433983.6192,676542.4911,683837.3373,M,A,Forest fruits,12936.281627097691,760.9577427704525
Bear10,2013-06-22,20,426366.8782699999,673763.1736649999,424683.2059,429772.9008,672991.0608,676349.3033,M,A,Forest fruits,10891.58696118169,573.2414190095627
Bear10,2013-06-23,17,428352.6515529412,680673.7611058824,425367.7211,430055.6848,675095.6492,684632.8532,M,A,Forest fruits,14441.26140815056,902.57883800941
Bear10,2013-06-24,22,423517.35195909074,683723.2558590908,418751.8141,426007.86,683200.2731,684912.77,M,A,Forest fruits,9559.882724945119,455.2325107116723
Bear10,2013-06-25,20,420908.2043,684136.3961449999,418105.4386,425416.1651,683211.3666,684829.458,M,A,Forest fruits,9125.881203018793,480.3095370009891
Bear10,2013-06-26,17,427890.4509117647,687634.7454176471,425363.2308,429800.5987,683953.8745,690243.6217,M,A,Forest fruits,9145.724679301045,571.6077924563153
Bear10,2013-06-27,17,428794.0203647059,688398.7367764706,427215.5837,430314.3044,686136.3327,689843.8379,M,A,Forest fruits,6617.441343379687,413.59008396123045
Bear10,2013-06-28,18,425129.2932611111,682263.0934000001,424321.1757,427027.5679,681253.9249,685837.8331,M,A,Forest fruits,7719.606206017046,454.09448270688506
Bear10,2013-06-29,21,428265.0821619047,684644.4774571429,425451.3566,429703.7305,683757.4407,687111.9103,M,A,Forest fruits,8331.266165668801,416.56330828344005
Bear10,2013-06-30,24,428529.57994583325,688419.2751125001,426403.3391,430221.5295,685541.3564,689317.6157,M,A,Forest fruits,8990.207254621811,390.8785762879048
Bear10,2013-07-01,22,424445.8930727273,684003.2127818181,420676.8756,426081.956,681591.8687,685234.2425,M,A,Forest fruits,8805.884363005473,419.3278268097844
Bear10,2013-07-02,18,420686.98439444444,681590.2711555556,420667.0428,420707.998,681568.6374,681616.3634,M,A,Forest fruits,350.978260760234,20.645780044719647
Bear10,2013-07-03,22,420568.26342272724,681779.1603181819,417530.9833,421904.4162,680168.1496,684036.4369,M,A,Forest fruits,14910.941995527863,710.0448569298982
Bear10,2013-07-04,20,419163.34823500004,677270.39759,417701.7236,421332.3832,676320.7205,680470.1309,M,A,Forest fruits,11382.76289085518,599.09278372922
Bear10,2013-07-05,21,418475.099947619,680970.4741666666,415151.658,421959.5735,677505.6741,683750.052,M,A,Forest fruits,13277.785230438441,663.8892615219221
Bear10,2013-07-06,20,423432.04547500005,684179.167405,417940.4079,426637.9549,683059.1675,684987.5758,M,A,Forest fruits,10195.784640960883,536.6202442610991
Bear10,2013-07-07,22,426829.2486454546,685351.7251454545,426442.6375,428688.8994,684943.5931,687318.2053,M,A,Forest fruits,4095.699802447403,195.0333239260668
Bear10,2013-07-08,22,428547.74223636364,687389.2299272727,427818.5173,430650.7095,686785.512,689406.7573,M,A,Forest fruits,6205.463339571084,295.49825426528975
Bear10,2013-07-09,23,428718.3174478261,687865.6262173913,428589.0566,429125.9582,686751.5868,689646.768,M,A,Forest fruits,3436.88258331135,156.22193560506136
Bear10,2013-07-10,22,426528.53539545456,684612.8513818183,425407.0485,428608.2633,683536.547,686615.5703,M,A,Forest fruits,6956.324213886451,331.2535339945929
Bear10,2013-07-11,21,425320.07808571425,684587.8285904762,425101.059,425622.2704,683899.8937,685092.7331,M,A,Forest fruits,3163.7534103458966,158.18767051729483
Bear10,2013-07-12,13,425059.8529923077,683363.6505384615,424883.3957,425505.0412,683083.8704,684186.1214,M,A,Forest fruits,1483.8864156618226,123.65720130515189
Bear10,2012-08-22,14,425368.7910642857,683338.1339785714,424991.739,425492.1453,682280.2671,683930.5415,M,A,Forest fruits,1904.7628939757255,146.52022261351735
Bear10,2012-08-23,21,424110.7734761906,681414.7202380953,422605.6026,424957.9958,679823.5578,682465.1322,M,A,Forest fruits,4726.708244916145,236.33541224580728
Bear10,2012-08-24,24,421083.0298166667,682473.7987833334,419554.1632,421835.7242,679563.593,684645.0569,M,A,Forest fruits,6631.047103908352,288.3063958221023
Bear10,2012-08-25,20,418560.61236,683928.53548,417502.2236,419447.8694,681307.0036,684442.065,M,A,Forest fruits,5787.084846450312,304.5834129710691
Bear10,2012-08-26,23,417689.04193043476,678609.4647478261,416558.9809,418597.6757,678147.1032,681140.2352,M,A,Forest fruits,5309.00751957661,241.31852361711864
Bear10,2012-08-27,24,418261.87918750005,680399.7114166667,417125.9543,418862.2884,678145.7605,681678.9525,M,A,Forest fruits,5985.330584493839,260.2317645432104
Bear10,2012-08-28,22,417022.73952272726,682295.1600863636,416406.6276,418231.9688,681116.1927,684659.0765,M,A,Forest fruits,5271.25818874122,251.01229470196284
Bear10,2012-08-29,23,419770.4346260869,684295.8579652174,418537.2134,422878.0396,683655.8276,684614.5907,M,A,Forest fruits,5427.922298202664,246.7237408273938
Bear10,2012-08-30,24,424123.4297958333,683097.2657,423175.7391,425511.1643,682438.4397,684352.1814,M,A,Forest fruits,7180.5983033277635,312.1999262316419
Bear10,2012-08-31,21,426129.99195714283,684816.8372238096,425358.0296,428397.5364,683861.9861,685474.5516,M,A,Forest fruits,5348.392696596641,267.41963482983203
Bear10,2012-09-01,22,428630.61176818184,685758.291390909,425545.0132,429350.023,684036.4915,687810.507,M,A,Hyperphagia,7676.059089036348,365.52662328744515
Bear10,2012-09-02,23,422165.68438260874,685691.2427869565,419851.396,425399.5714,684253.8143,688140.6423,M,A,Hyperphagia,8395.770581469982,381.6259355213628
Bear10,2012-09-03,23,418916.7024130435,683393.5632000002,416680.9642,419834.992,679157.9725,684537.9933,M,A,Hyperphagia,8408.222442943215,382.1919292246916
Bear10,2012-09-04,21,418635.81005238096,678811.3898095238,417227.9938,419368.0817,677484.3778,679397.738,M,A,Hyperphagia,7071.733320575915,353.5866660287958
Bear10,2012-09-05,23,418931.3401434783,677296.9359347827,418778.1399,419292.0083,677254.9823,677481.4166,M,A,Hyperphagia,1321.521617487901,60.06916443126823
Bear10,2012-09-06,24,419338.8305666666,677596.3485499999,418991.322,419656.7783,677214.2069,678047.9243,M,A,Hyperphagia,2654.411565335437,115.40919849284509
Bear10,2012-09-07,23,419028.78068695654,678972.4837782608,418440.4941,419591.9719,677309.0912,680231.3995,M,A,Hyperphagia,6759.171895396777,307.2350861543989
Bear10,2012-09-08,23,419367.74504347827,677605.5074869567,418998.6114,419548.7878,676904.9261,677892.1422,M,A,Hyperphagia,2858.2386511456916,129.91993868844054
Bear10,2012-09-09,22,419288.86149545445,676798.6671545454,419057.3717,419627.2538,676475.2448,677008.3982,M,A,Hyperphagia,2563.08995968378,122.05190284208476
Bear10,2012-09-10,22,418967.5238272727,678889.036209091,417712.7577,419540.6104,676481.7418,680288.6525,M,A,Hyperphagia,7401.755852872728,352.4645644225108
Bear10,2012-09-11,22,418850.2040818182,679059.7783727273,418316.6024,419321.7294,677307.7221,680009.2025,M,A,Hyperphagia,5480.583249613104,260.98015474348114
Bear10,2012-09-12,20,419446.20232,677352.55782,419027.7814,419645.7734,676265.9887,677888.7805,M,A,Hyperphagia,3120.493155142517,164.23648184960615
Bear10,2012-09-13,24,418421.22815000004,679102.0680208333,417791.0024,419554.5418,676620.7408,680120.8064,M,A,Hyperphagia,7926.253266803279,344.61970725231646
Bear10,2012-09-14,24,419273.2042541667,676832.7679499999,418960.3733,419645.3779,676182.2006,677604.7579,M,A,Hyperphagia,4488.37470724718,195.14672640205129
Bear10,2012-09-15,22,418663.93069545453,679554.0221545454,416361.7769,419567.3434,676528.3424,681187.3065,M,A,Hyperphagia,10061.23572397381,479.1064630463719
Bear10,2012-09-16,23,418671.1801913045,679036.7372304349,418008.2076,419411.3081,676753.7892,679945.7358,M,A,Hyperphagia,6619.073968516644,300.86699856893836
Bear10,2012-09-17,24,419460.0603291667,676967.9157791666,419157.7889,420244.3467,676483.3386,677956.9043,M,A,Hyperphagia,4091.9691045989225,177.91170019995315
Bear10,2012-09-18,23,419602.4939260869,679851.3456173913,418132.5365,421112.7789,678297.3462,681454.659,M,A,Hyperphagia,5955.851684951052,270.72053113413875
Bear10,2012-09-19,23,418683.1909347827,682508.3200304348,417680.038,421914.3943,681458.346,685103.8063,M,A,Hyperphagia,8469.266138879475,384.96664267633975
Bear10,2012-09-20,24,422071.53929166665,681153.8641791666,421246.6555,422676.2117,680557.5407,682485.6075,M,A,Hyperphagia,6177.09885810325,268.56951556970654
Bear10,2012-09-21,21,422569.0892142857,680692.3261904762,421979.4724,422800.6076,680511.067,680898.1288,M,A,Hyperphagia,2806.1047634791935,140.30523817395968
Bear10,2012-09-22,24,421586.2696916666,681831.10595,420290.1541,422810.9475,680559.6283,683803.6016,M,A,Hyperphagia,6383.913424527241,277.5614532403148
Bear10,2012-09-23,23,422207.0908652173,683123.3887913044,421137.0414,423098.6777,682110.0563,685173.1827,M,A,Hyperphagia,6999.246575418491,318.14757160993145
Bear10,2012-09-24,19,420892.5032578947,681533.0332894737,420199.0889,421809.7373,680880.638,682497.925,M,A,Hyperphagia,5019.356939713312,278.85316331740626
Bear10,2012-09-25,18,420222.7604833333,682025.0558,418004.0611,422653.1755,680570.6001,684346.6701,M,A,Hyperphagia,9700.457427705367,570.615142806198
Bear10,2012-09-26,19,418075.8511263158,681449.2804421054,418010.486,418143.4519,680205.9033,681993.5528,M,A,Hyperphagia,2730.009879793804,151.66721554410023
Bear10,2012-09-27,21,418177.5883904762,679786.9909666667,417611.4105,418702.5601,679242.8703,680201.3567,M,A,Hyperphagia,3129.977530108131,156.49887650540654
Bear10,2012-09-28,23,419155.65109565214,680329.670021739,418656.49,419734.0567,679900.1951,681101.8786,M,A,Hyperphagia,4084.053670655547,185.6388032116158
Bear10,2012-09-29,20,419121.88028499996,680602.9765950001,418704.6718,419594.5724,679961.3546,681258.3965,M,A,Hyperphagia,3225.5128098360433,169.76383209663385
Bear10,2012-09-30,17,418852.2799470588,681367.1946,418729.4757,418975.8403,681147.0727,681511.8987,M,A,Hyperphagia,1714.1457216466886,107.13410760291804
Bear10,2012-10-01,21,418801.94957142853,681392.8025857141,418365.7212,419038.4481,681123.321,681593.6428,M,A,Hyperphagia,2143.8141006786814,107.19070503393407
Bear10,2012-10-02,21,418241.4712190476,681663.9640190477,417937.304,418460.679,681565.0938,681796.1226,M,A,Hyperphagia,1511.930591865908,75.5965295932954
Bear10,2012-10-03,22,418802.81926363637,681441.7318863637,418457.1911,419118.4679,681215.2376,681651.3222,M,A,Hyperphagia,1897.6375192040723,90.36369139067011
Bear10,2012-10-04,22,419061.78299545456,680952.8889727272,418781.8596,419446.9431,679895.89,681526.5051,M,A,Hyperphagia,3646.291235915403,173.63291599597156
Bear10,2012-10-05,23,418895.7536913044,681361.6161130435,418765.727,419129.9091,681143.0955,681622.4945,M,A,Hyperphagia,1598.4348026394314,72.65612739270142
Bear10,2012-10-06,22,418502.7895499999,681718.3525590909,417640.9571,419046.233,681520.9471,682097.8313,M,A,Hyperphagia,3745.543658503741,178.35922183351147
Bear10,2012-10-07,20,418875.94126,681225.77806,418718.0165,419366.2112,680966.5513,681633.5441,M,A,Hyperphagia,2066.5774527530925,108.76723435542593
Bear10,2012-10-08,23,418826.05943478266,681355.1284565218,418704.8149,419158.4901,681158.4206,681757.4789,M,A,Hyperphagia,1388.2485667928115,63.102207581491434
Bear10,2012-10-09,20,418972.00616,681474.05682,418802.7022,419419.5575,681235.4997,681676.6742,M,A,Hyperphagia,2460.364411759411,129.4928637768111
Bear10,2012-10-10,21,419080.0853380952,681212.921795238,418870.712,419352.2252,680533.2817,681525.9224,M,A,Hyperphagia,3269.175610143372,163.4587805071686
Bear10,2012-10-11,21,419337.46194285713,680588.8358380953,418861.2394,419703.154,680030.1974,681354.0051,M,A,Hyperphagia,3942.406258283587,197.12031291417935
Bear10,2012-10-12,19,418935.6784578947,681300.2516473684,418793.6441,419471.8705,680951.6096,681507.9627,M,A,Hyperphagia,2647.0835611722523,147.0601978429029
Bear10,2012-10-13,23,419197.69591304346,680836.3034260869,418747.9491,420180.3779,679688.1135,681593.3236,M,A,Hyperphagia,4446.37115401654,202.10777972802452
Bear10,2012-10-14,23,419200.4180521739,680260.4529304348,418862.0083,419698.858,679636.2409,681608.1494,M,A,Hyperphagia,3564.9804645455642,162.04456657025293
Bear10,2012-10-15,24,418181.15889583336,682418.3101583333,417641.4335,420415.3351,681400.6085,685397.198,M,A,Hyperphagia,8321.346905801638,361.79769155659295
Bear10,2012-10-16,21,421272.22505238105,683166.1921333333,420572.7933,422018.0004,682636.3101,684358.1066,M,A,Hyperphagia,2930.668908350457,146.53344541752284
Bear10,2012-10-17,23,422140.20736521744,682553.3439739132,421951.9661,422501.462,682445.3928,682735.8023,M,A,Hyperphagia,1672.59438817334,76.02701764424272
Bear10,2012-10-18,20,421235.30997,681766.55379,419974.1432,421975.415,681264.6912,682477.4926,M,A,Hyperphagia,4556.759300771513,239.8294368827112
Bear10,2012-10-19,21,421042.5994666667,682166.2184809524,419946.9798,422022.6793,681542.4807,682750.2509,M,A,Hyperphagia,3579.8734892921752,178.99367446460877
